Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	68/158	6.88676617560726e-59	1.66659741449696e-56	25.0034364261168	3348.53318777158	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPSA;FAU;RPL26;RPL28;RPL29;RPL11;RPL10;RPL13;RPL12;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPL5;RPL3;RPL31;RPL30;RPL4;RPL32;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A	1	KEGG_2021_Human
Coronavirus disease	75/232	5.01623380840709e-54	6.06964290817257e-52	15.9454444752146	1956.93521842438	RPL22;RPL21;RPL24;MX2;RPL26;RPL28;RPL29;RPL11;RPL10;RPL13;RPL12;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPL5;RPL3;RPL31;RPL30;RPL4;RPL32;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS11;RPS14;RPS13;RPS15A;RPS27A;STAT3;FOS;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPSA;FAU;IL6ST;RPS5;RPS2;RPS3;IL6R;RPL13A;RPS3A;IL2;PIK3CB;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X	2	KEGG_2021_Human
Th17 cell differentiation	12/107	0.000185948187963978	0.0149998204957609	3.81224220425672	32.747322487723	RUNX1;CD4;IL6ST;IL6R;NFATC1;TGFBR2;IL2;LAT;IFNGR2;STAT3;FOS;JAK3	3	KEGG_2021_Human
T cell receptor signaling pathway	11/104	0.00056629396123571	0.0342607846547604	3.56449088798021	26.6495498669996	CD4;NFATC1;IL2;PTPRC;PIK3CB;CD28;ITK;LAT;ICOS;FOS;CD40LG	4	KEGG_2021_Human
Leukocyte transendothelial migration	11/114	0.00122110871981188	0.0528118286764969	3.2167525107495	21.5779631237198	ACTN1;NCF1;PTK2;TXK;F11R;ARHGAP5;RHOH;PIK3CB;ITK;ITGB2;CXCR4	5	KEGG_2021_Human
Primary immunodeficiency	6/38	0.00130938418206191	0.0528118286764969	5.62441770186335	37.3360002650533	PTPRC;CD4;CD40LG;IL7R;JAK3;ICOS	6	KEGG_2021_Human
Colorectal cancer	9/86	0.00189685623998103	0.0655770300107726	3.51433433960735	22.0262921039442	TGFBR2;PIK3CB;CYCS;LEF1;TGFA;AREG;CCND1;FOS;TCF7	7	KEGG_2021_Human
PD-L1 expression and PD-1 checkpoint pathway in cancer	9/89	0.00240667270544393	0.0728018493396789	3.38202028081123	20.391925460365	NFATC1;CD4;PIK3CB;CD28;LAT;IFNGR2;STAT3;FOS;PTEN	8	KEGG_2021_Human
Osteoclast differentiation	11/127	0.00289491152113572	0.0778409542349826	2.85432518482543	16.6829619269839	NCF1;JUNB;NFATC1;TGFBR2;CYLD;PIK3CB;CAMK4;SOCS3;SOCS1;IFNGR2;FOS	9	KEGG_2021_Human
Cytokine-cytokine receptor interaction	19/295	0.00377153352579461	0.0912711113242297	2.08092744436023	11.6121444593526	CD4;TNFSF8;IL16;CCR7;CCR4;IFNGR2;CD40LG;CXCR5;CXCR4;EDAR;GDF10;IL6ST;TNFRSF10D;TNFRSF10A;IL7R;IL6R;TGFBR2;IL2;LTB	10	KEGG_2021_Human
