Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	77/158	4.47335013072894e-86	1.07807738150568e-83	51.7369473756811	10167.5611793836	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPS7;RPSA;FAU;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	79/232	4.20721799780257e-73	5.06969768735209e-71	28.1550268047294	4692.08899782317	RPL22;RPL21;RPL24;RPL26;RPL28;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS14;RPS13;RPS15A;RPS27A;FOS;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;RPS5;RPS2;RPS3;RPL13A;RPS3A;IL2;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Ferroptosis	7/41	2.60301538213659e-05	0.00209108902364973	9.39506597031336	99.1767114629192	GPX4;PRNP;ACSL6;SLC3A2;SLC40A1;FTH1;SLC39A8	3	KEGG_2021_Human
Pyrimidine metabolism	6/56	0.00132470490088659	0.0798134702784169	5.45874125874126	36.1727068297337	NME3;NME4;DPYD;PNP;NT5E;CMPK1	4	KEGG_2021_Human
HIF-1 signaling pathway	8/109	0.00263422179331014	0.118162559622057	3.61054559788532	21.4436349827441	RPS6;AKT3;BCL2;LDHB;TIMP1;EGLN3;IFNGR1;CDKN1B	5	KEGG_2021_Human
JAK-STAT signaling pathway	10/162	0.00294180646361969	0.118162559622057	3.00510835913313	17.5159695822506	IFNL1;AKT3;MYC;CISH;IL7R;IL5RA;IL2;BCL2;IFNGR1;FHL1	6	KEGG_2021_Human
Fluid shear stress and atherosclerosis	8/139	0.0111688688246148	0.311730938042267	2.7794125534083	12.4924169813419	NCF1;CALM1;AKT3;MGST3;GSTM2;DUSP1;BCL2;FOS	7	KEGG_2021_Human
Protein processing in endoplasmic reticulum	9/171	0.012722566306949	0.311730938042267	2.53038601982264	11.0435610453705	ERN1;SEC62;BCL2;TRAM1;SEC61G;SSR2;BCAP31;SVIP;DAD1	8	KEGG_2021_Human
Pathways in cancer	20/531	0.0127855341111226	0.311730938042267	1.79699620399406	7.83389873935449	AKT3;MYC;GSTM2;EGLN3;IFNGR1;FOS;PLCB1;CDKN1B;F2R;IL5RA;BCL2;CALM1;FLT3LG;MGST3;PTGER2;PTGER4;CXCR4;IL7R;AXIN2;IL2	9	KEGG_2021_Human
Cytokine-cytokine receptor interaction	13/295	0.0129348936946999	0.311730938042267	2.10647541259117	9.15859000342127	CD4;IFNL1;TNFSF12;CCR2;CCR6;IFNGR1;CD40LG;CXCR4;IL7R;IL5RA;IL2;ACVR1C;TNFSF13B	10	KEGG_2021_Human
