Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Cell adhesion molecules	24/148	1.62197927906507e-11	1.96854908151725e-09	6.45406853443465	160.349969911451	CADM1;CD2;CD4;CD6;PDCD1;CD86;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;SELL;ICAM3;ALCAM;CD99;ITGA4;PTPRC;CD28;CTLA4;HLA-DPB1;ITGB2;ITGAL;HLA-DMA;TIGIT	1	KEGG_2021_Human
Viral myocarditis	16/60	1.63365069005581e-11	1.96854908151725e-09	12.009928637915	298.298029627895	CAV1;CD28;CD86;ACTB;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;HLA-DPB1;ITGB2;ACTG1;PRF1;ITGAL;RAC2;HLA-DMA	2	KEGG_2021_Human
Yersinia infection	21/137	8.82243861774725e-10	6.84811067891493e-08	6.00810137100125	125.260217524726	CD4;ELMO1;ARPC5L;ACTB;ARPC3;ARPC2;ACTG1;PIP5K1B;IL10;ITGA4;NFATC3;NFATC1;RHOG;LAT;ARHGEF1;ARPC1B;CASP1;LCK;WIPF1;WAS;RAC2	3	KEGG_2021_Human
Antigen processing and presentation	16/78	1.13661588031783e-09	6.84811067891493e-08	8.51524826599141	175.373330628899	CTSB;CD74;TAP1;TAPBP;CD4;CTSS;B2M;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;PSME2;HLA-DPB1;PSME1;HLA-DMA	4	KEGG_2021_Human
Regulation of actin cytoskeleton	26/218	2.41495099656813e-09	1.16400638034584e-07	4.51529947916667	89.5907067304699	PFN1;ARPC5L;MYL12B;ACTB;MYL12A;EZR;PIP5K1B;GNG12;ARHGEF1;ARPC1B;IQGAP2;TMSB4X;RAC2;PPP1CA;CFL1;F2R;ARPC3;ARPC2;FGFR1;FGFR2;ACTG1;PPP1R12B;ITGA4;ITGB2;ITGAL;GNA12	5	KEGG_2021_Human
Autoimmune thyroid disease	13/53	4.07752673165746e-09	1.63780657054908e-07	10.6814091680815	206.341061401244	IL10;CD28;CD86;CTLA4;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;TSHR;HLA-DPB1;PRF1;HLA-DMA	6	KEGG_2021_Human
Allograft rejection	11/38	9.64647227816035e-09	3.32114259862378e-07	13.3534498965971	246.460265580703	IL10;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;CD28;HLA-DPB1;CD86;PRF1;HLA-DMA	7	KEGG_2021_Human
Human immunodeficiency virus 1 infection	24/212	2.77146241358433e-08	8.34903052092281e-07	4.24280350438048	73.8303204480457	CD4;B2M;APOBEC3D;APOBEC3G;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;APOBEC3C;NFATC3;NFATC1;GNG12;CD3E;CD3D;CCR5;RAC2;TAP1;CFL1;GNB2;GNB4;TAPBP;TNFRSF1B;CD247	8	KEGG_2021_Human
Endocytosis	25/252	1.92647387654019e-07	5.15866893606872e-06	3.65917437146413	56.5796336310191	ARPC5L;HLA-C;HLA-A;IQSEC1;HLA-B;HLA-E;HLA-F;EHD4;BIN1;PIP5K1B;ARF5;ARPC1B;CLTA;CCR5;ACAP1;ARPC3;ARPC2;FGFR2;CAV1;ARAP2;AGAP1;GRK6;GRK5;CAPZB;WIPF1	9	KEGG_2021_Human
Amyotrophic lateral sclerosis	31/364	2.18998491933637e-07	5.27786365560065e-06	3.10826588409776	47.6627738073767	PFN1;OPTN;UQCR10;ACTB;COX8A;GABARAPL2;GABARAP;ATP5F1E;COX7C;COX6B1;PSMA7;PSMA5;NDUFA13;COX5B;PSMB3;SDHA;MAP3K5;SEM1;VCP;UQCRB;ACTG1;COX7A2;ATP5MC2;GPX7;NDUFC1;TNFRSF1B;NDUFS2;NDUFB4;CASP1;NDUFA1;ANXA11	10	KEGG_2021_Human
Graft-versus-host disease	10/42	3.49643923057397e-07	7.6603804960757e-06	10.2227618243243	151.975161002671	HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;CD28;HLA-DPB1;CD86;PRF1;HLA-DMA	11	KEGG_2021_Human
PD-L1 expression and PD-1 checkpoint pathway in cancer	14/89	4.11709533037565e-07	8.22012668671905e-06	6.13428571428571	90.1920823599593	NFATC3;NFATC1;BATF;CD4;CD28;CD247;PDCD1;LAT;CD3E;CD3D;STAT1;LCK;CSNK2B;RASGRP1	12	KEGG_2021_Human
Type I diabetes mellitus	10/43	4.4340932334999e-07	8.22012668671905e-06	9.91246928746929	145.007258248829	HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;CD28;HLA-DPB1;CD86;PRF1;HLA-DMA	13	KEGG_2021_Human
Oxidative phosphorylation	17/133	5.27268218153318e-07	9.07654575535355e-06	4.83044503389331	69.8267709386445	SDHA;UQCR10;COX8A;UQCRB;COX7A2;ATP5MC2;NDUFC1;ATP5F1E;NDUFS2;COX7C;NDUFB4;ATP5MF;ATP6V0E1;NDUFA1;COX6B1;NDUFA13;COX5B	14	KEGG_2021_Human
Parkinson disease	24/249	5.72835198203812e-07	9.20355218447457e-06	3.53826989619377	50.8543777120654	UQCR10;UBE2L6;COX8A;ATP5F1E;COX7C;COX6B1;PSMA7;PSMA5;NDUFA13;COX5B;PSMB3;SDHA;PARK7;MAP3K5;SEM1;UQCRB;COX7A2;ATP5MC2;UBC;NDUFC1;ADORA2A;NDUFS2;NDUFB4;NDUFA1	15	KEGG_2021_Human
