p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	seurat_clusters
0	7.73344452482892	0.056	0	0	PTPN3	c21
0	3.71924822002662	0.292	0.027	0	IL10	c21
0	3.07180864352899	0.943	0.216	0	GZMK	c21
3.28570878891617e-289	4.93998535933461	0.083	0.003	1.1019610136267e-284	MIR4422HG	c21
2.06932055273367e-240	4.71806923957334	0.088	0.004	6.94008726975817e-236	CAV1	c21
1.40438371844388e-224	4.45399438316508	0.093	0.006	4.7100221149171e-220	PACSIN1	c21
1.58310114876548e-210	3.10196493747174	0.237	0.036	5.30940463272968e-206	AC004585.1	c21
2.49904328707724e-200	4.09141765694483	0.125	0.011	8.38129137619964e-196	TIMD4	c21
8.77205091500922e-196	3.27054375087381	0.185	0.024	2.94197043587579e-191	IFNG-AS1	c21
3.11840507869373e-195	1.67695284449299	0.715	0.291	1.0458506952923e-190	CTLA4	c21
1.39216814105855e-187	2.2948214661656	0.36	0.084	4.66905351148217e-183	EOMES	c21
1.12072515356003e-159	0.656841296367241	0.931	0.495	3.75868802000964e-155	GZMA	c21
4.35399810661879e-158	1.49495557803938	0.838	0.565	1.46024388499781e-153	CD27	c21
3.96099998042051e-144	0.574860663868066	1	0.998	1.32844017343343e-139	HLA-A	c21
3.96527629363752e-136	2.21434184811975	0.284	0.069	1.32987436336015e-131	DTHD1	c21
6.26640841258767e-136	2.87837262884817	0.139	0.019	2.10162805341365e-131	ENC1	c21
4.91431133317421e-135	1.11925021900574	0.878	0.618	1.64816173491997e-130	ITGB2	c21
9.0880210669499e-129	1.06808465037115	0.941	0.746	3.04794050543366e-124	CST7	c21
1.48753549357695e-110	0.963001150024727	0.895	0.755	4.98889653835839e-106	GIMAP4	c21
1.13248711988751e-109	0.910315284388908	0.929	0.801	3.79813530267872e-105	GIMAP7	c21
4.83695963937731e-109	4.33246365410501	0.035	0.002	1.62221952385436e-104	TMEM155	c21
2.06080978321738e-107	3.86284947196455	0.103	0.014	6.91154385095443e-103	MYB	c21
2.10006958073399e-105	4.1097849527589	0.047	0.003	7.04321335986567e-101	SERP2	c21
1.11649914422201e-104	0.679829790113628	0.97	0.898	3.74451482989177e-100	CD74	c21
4.78299815804109e-102	5.92865022114989	0.021	0.001	1.60412192224382e-97	TAGLN3	c21
7.52733044272167e-100	1.59354630919552	0.517	0.246	2.52451608387999e-95	PDCD1	c21
9.1436206110701e-99	7.32932421895976	0.013	0	3.06658748054069e-94	CCL15-CCL14	c21
1.0461615322083e-97	3.9743574930431	0.048	0.003	3.50861654672019e-93	PTK7	c21
2.48544373198926e-97	0.299973465057798	1	1	8.33568118834557e-93	B2M	c21
9.46168806661473e-89	1.09429197748287	0.764	0.568	3.17326094378125e-84	FCMR	c21
5.58966333928098e-88	2.23052775271158	0.185	0.044	1.87466129072805e-83	LINC02084	c21
2.45803772529101e-82	2.40694751500018	0.139	0.029	8.243766923081e-78	POU2AF1	c21
