Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Antigen processing and presentation	32/78	3.49799596859145e-30	8.50013020367722e-28	27.1332285664397	1840.32106509719	CD74;TAP1;TAPBP;IFNG;HLA-DQB1;HLA-DRA;HSPA1A;CALR;HSPA1B;TNF;B2M;HLA-DQA2;HLA-DOA;HLA-DQA1;PDIA3;HLA-DRB5;HLA-C;CD8B2;KIR3DL1;HLA-A;HLA-B;HLA-E;HLA-F;CD8B;CD8A;PSME2;HLA-DPB1;PSME1;HLA-DRB1;HLA-DMB;HLA-DPA1;HLA-DMA	1	KEGG_2021_Human
Allograft rejection	21/38	9.90224183027441e-24	1.20312238237834e-21	47.2105628105859	2500.70957017713	HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;IL4;IFNG;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;PRF1;TNF;FASLG;HLA-DMB;HLA-DPA1;HLA-DMA;HLA-DQA2;HLA-DOA;HLA-DQA1	2	KEGG_2021_Human
Graft-versus-host disease	21/42	1.67823047424542e-22	1.35936668413879e-20	38.2102161100196	1915.82707298343	HLA-DRB5;HLA-C;KIR3DL1;HLA-A;HLA-B;HLA-E;HLA-F;IFNG;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;PRF1;TNF;FASLG;HLA-DMB;HLA-DPA1;HLA-DMA;HLA-DQA2;HLA-DOA;HLA-DQA1	3	KEGG_2021_Human
Type I diabetes mellitus	20/43	1.11721233703143e-20	6.78706494746591e-19	33.157715260017	1523.29412915751	HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;IFNG;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;PRF1;TNF;FASLG;HLA-DMB;HLA-DPA1;HLA-DMA;HLA-DQA2;HLA-DOA;HLA-DQA1	4	KEGG_2021_Human
Viral myocarditis	21/60	1.59838750751584e-18	7.76816328652697e-17	20.5556898896781	842.321529872107	HLA-DQB1;HLA-DRA;CCND1;HLA-DQA2;HLA-DOA;HLA-DQA1;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;HLA-DPB1;HLA-DRB1;ITGB2;PRF1;ITGAL;HLA-DMB;HLA-DPA1;FYN;HLA-DMA	5	KEGG_2021_Human
Cell adhesion molecules	30/148	2.50214162366655e-18	1.01336735758495e-16	9.84	398.809145047185	VCAM1;PDCD1;HLA-DOA;HLA-DRB5;HLA-C;CD8B2;HLA-A;HLA-B;HLA-E;HLA-F;CD8B;CD8A;SELL;HLA-DRB1;ICAM3;CD99;PTPRC;HLA-DQB1;HLA-DRA;PECAM1;HLA-DQA2;HLA-DQA1;HLA-DPB1;ITGB2;ITGAM;ITGAL;HLA-DMB;HLA-DPA1;HLA-DMA;TIGIT	6	KEGG_2021_Human
Natural killer cell mediated cytotoxicity	28/131	7.79789546020224e-18	2.70698370975592e-16	10.4876803465749	413.137812650824	PTPN6;TNF;NRAS;SH2D1A;HLA-C;HLA-A;PRKCB;HLA-B;TNFRSF10A;HLA-E;PIK3R1;PRF1;FASLG;KLRK1;PLCG2;NFATC2;VAV3;IFNG;HCST;CD244;FCGR3A;PPP3CC;IFNGR1;KIR3DL1;CD48;ITGB2;ITGAL;FYN	7	KEGG_2021_Human
Autoimmune thyroid disease	19/53	4.13229156795093e-17	1.2551835637651e-15	21.2549787038103	801.846504631772	IL4;HLA-DQB1;HLA-DRA;HLA-DQA2;HLA-DOA;HLA-DQA1;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;HLA-DPB1;HLA-DRB1;PRF1;FASLG;HLA-DMB;HLA-DPA1;HLA-DMA	8	KEGG_2021_Human
Leishmaniasis	21/77	5.26540076058079e-16	1.36507563500186e-14	14.3030451866405	503.184050738977	IL4;IFNG;HLA-DQB1;HLA-DRA;PTPN6;TNF;FCGR3A;HLA-DQA2;HLA-DOA;HLA-DQA1;HLA-DRB5;IFNGR1;PRKCB;CYBA;HLA-DPB1;HLA-DRB1;ITGB2;ITGAM;HLA-DMB;HLA-DPA1;HLA-DMA	9	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	33/219	5.61759520576897e-16	1.36507563500186e-14	6.88401375997923	241.735294785766	E2F3;B2M;EGR2;HLA-DRB5;HLA-C;HLA-A;HLA-B;HLA-E;HLA-F;PIK3R1;HLA-DRB1;NFATC2;HLA-DQB1;ATM;CALR;PPP3CC;HLA-DQA2;HLA-DQA1;HLA-DPB1;HLA-DMB;HLA-DPA1;TSPO;HLA-DMA;TNF;NRAS;CCND3;CCND1;HLA-DOA;MAD1L1;HLA-DRA;IL2RB;ITGB2;ITGAL	10	KEGG_2021_Human
