Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	68/158	7.54743969150019e-73	1.78874320688555e-70	42.8250645994832	7111.85156083108	RPL22;RPS8;RPL21;RPS9;RPS6;RPSA;FAU;RPL26;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL14;RPS5;RPL17;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPL5;RPL6;RPL3;RPL31;RPL30;RPL32;RPL35;RPL34;MRPL18;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS14;RPS13;RPL13A;RPS3A;RPL37A;RPL36A;RPS27A;RPL35A;RPL23A;RPLP0;RPLP2;RPLP1;RPL10A;RPL18A;RPL7A	1	KEGG_2021_Human
Coronavirus disease	77/232	3.81965881711898e-72	4.52629569828599e-70	28.8173519499278	4738.89726720553	MX1;RPL22;RPL21;MX2;RPL26;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPL5;RPL6;RPL3;RPL31;RPL30;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS14;RPS13;JUN;RPS27A;STAT1;FOS;HBEGF;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPSA;FAU;RPS5;RPS3;NFKB1;RPL13A;RPS3A;IL2;NFKBIA;OAS3;RPL37A;RPL36A;RPL35A;RPL23A;RPL10A;RPL7A	2	KEGG_2021_Human
Antigen processing and presentation	16/78	4.21970031085351e-12	3.33356324557427e-10	12.7246660149886	333.274997924105	CTSB;HSP90AA1;HSPA6;HSPA5;HSPA8;TAP1;TAPBP;CD4;HSPA1A;HSPA1B;CTSL;HLA-B;HLA-E;PSME2;PSME1;HSP90AB1	3	KEGG_2021_Human
Salmonella infection	22/249	1.13012008495374e-08	6.69596150335093e-07	4.81127301479724	88.0383905131197	AHNAK;MYC;S100A10;MYL12A;TNFSF10;ANXA2;JUN;TUBB2A;DYNLL1;FOS;TUBB4B;TUBA1C;TUBA4A;RPS3;NFKB1;TCF7;BIRC3;HSP90AA1;NFKBIA;TRADD;DYNLT3;HSP90AB1	4	KEGG_2021_Human
Legionellosis	11/57	1.95543731468206e-08	9.26877287159297e-07	11.6535834327225	206.851885382566	HSPA6;HSPA8;CLK1;EEF1A1;NFKBIA;EEF1G;HSPA1A;HSPA1B;NFKB1;NFKB2;HSPD1	5	KEGG_2021_Human
Th17 cell differentiation	14/107	4.24558987859603e-08	1.67700800204543e-06	7.37369643918517	125.167022134477	CD4;IL23A;NFKB1;GATA3;HSP90AA1;JUN;IL2;NFKBIA;RARA;IFNGR1;STAT1;IFNGR2;FOS;HSP90AB1	6	KEGG_2021_Human
Lipid and atherosclerosis	19/215	1.13526415434225e-07	3.84368006541589e-06	4.78329957937373	76.4908451293934	HSPA1A;HSPA1B;XBP1;ICAM1;TNFSF10;JUN;FOS;CD40LG;PLCB1;ERN1;NCF1;NFKB1;HSP90AA1;HSPA6;HSPA5;HSPA8;NFKBIA;HSP90AB1;HSPD1	7	KEGG_2021_Human
Measles	15/139	1.89105473143991e-07	5.60224964189073e-06	5.93077110587471	91.8140357070948	MX1;MX2;HSPA1A;HSPA1B;CCND3;NFKB1;JUN;HSPA6;HSPA8;IL2;NFKBIA;OAS3;TRADD;STAT1;FOS	8	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	17/193	5.54171516435775e-07	1.45931832661421e-05	4.74689298043728	68.3827510315611	MYC;HLA-B;HLA-E;ICAM1;JUN;CD200R1;RPS27A;IFNGR1;STAT1;FOS;CDKN1A;NFKB1;TCF7;UBC;UBB;NFKBIA;TRADD	9	KEGG_2021_Human
Inflammatory bowel disease	10/65	8.04298285063371e-07	1.90618693560019e-05	8.83446404341927	123.976645700278	JUN;IL2;IL23A;IL18R1;IFNGR1;STAT1;IFNGR2;NFKB1;GATA3;IL18RAP	10	KEGG_2021_Human
