Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Intestinal immune network for IgA production	21/48	1.12895185438159e-15	2.94656433993595e-13	15.6959188487851	540.214079087702	HLA-DRB5;TNFSF13;IL6;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;CD86;CD40;TNFRSF13C;TNFRSF13B;HLA-DMB;CXCR4;HLA-DPA1;TNFRSF17;HLA-DOB;HLA-DMA;HLA-DQA2;HLA-DOA;HLA-DQA1;ICOSLG	1	KEGG_2021_Human
Hematopoietic cell lineage	28/99	1.20051662817879e-14	1.56667419977332e-12	7.99951796339535	256.412063583258	HLA-DOB;HLA-DOA;HLA-DRB5;HLA-DRB1;CD1D;CD1C;CD1A;CD19;IL7;IL6;HLA-DQB1;HLA-DRA;CD24;FCER2;MS4A1;CD22;CD37;HLA-DQA2;HLA-DQA1;CR1;CR2;MME;HLA-DPB1;FLT3;HLA-DMB;HLA-DPA1;HLA-DMA;CD55	2	KEGG_2021_Human
Coronavirus disease	43/232	1.98220580130913e-14	1.72451904713894e-12	4.66105360018403	147.06547480185	RPL22;RPL21;MAPK10;RPL26;RPL22L1;RPL29;RPL11;RPL13;RPL12;RPL15;RPL19;RPL18;RPS23;RPL5;RPL3;RPL9;RPL8;RPS15;RPS18;RPL39;PLCG2;RPS11;RPS13;TLR7;TLR4;TMPRSS2;SYK;RPL18A;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;EGFR;RPS5;RPS2;CYBB;RPS3A;IL6;RPL23A;RPL10A;RPL7A	3	KEGG_2021_Human
Ribosome	34/158	1.23799747463604e-13	8.07793352200019e-12	5.58215563040383	165.90228537095	RPL22;RPS8;RPL21;RPS9;RPS6;RPS7;RPSA;FAU;RPL26;RPL22L1;RPL29;RPL11;RPL13;RPL12;RPL15;RPS5;RPS2;RPL19;RPL18;RPS23;RPL5;RPL3;RPL9;RPL8;RPS15;RPS18;RPL39;RPS11;RPS13;RPS3A;RPL23A;RPL10A;RPL18A;RPL7A	4	KEGG_2021_Human
Leishmaniasis	23/77	7.85904504690712e-13	4.10242151448552e-11	8.60143814026793	239.738777265285	TGFB2;HLA-DQB1;HLA-DRA;NCF1;PTPN6;TLR4;HLA-DOB;HLA-DQA2;HLA-DOA;HLA-DQA1;CR1;MARCKSL1;HLA-DRB5;IFNGR2;CYBB;CYBA;HLA-DPB1;HLA-DRB1;NCF2;NCF4;HLA-DMB;HLA-DPA1;HLA-DMA	5	KEGG_2021_Human
B cell receptor signaling pathway	21/81	1.5153702798454e-10	6.59186071732749e-09	7.05090233545648	159.422249314626	LYN;CD72;LILRB1;VAV2;VAV3;FCGR2B;PTPN6;CD22;BLNK;CR2;SYK;BTK;GRB2;PIK3AP1;RASGRP3;LILRA4;DAPP1;CD79B;CD79A;CD19;PLCG2	6	KEGG_2021_Human
Asthma	13/31	6.34240107495492e-10	2.36480954366176e-08	14.4588888888889	306.218930452567	HLA-DRB5;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;CD40;HLA-DMB;HLA-DPA1;HLA-DOB;HLA-DMA;HLA-DQA2;HLA-DOA;HLA-DQA1	7	KEGG_2021_Human
Allograft rejection	14/38	1.07389269021566e-09	3.50357490182858e-08	11.6869511766772	241.358632430685	HLA-DRB5;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;CD86;CD40;HLA-DMB;HLA-DPA1;HLA-DOB;HLA-DMA;HLA-DQA2;HLA-DOA;HLA-DQA1	8	KEGG_2021_Human
Tuberculosis	30/180	2.5100516128358e-09	7.27914967722383e-08	4.0486602357985	80.1754669103125	CD74;TGFB2;MAPK10;HLA-DOB;HLA-DOA;HLA-DRB5;HLA-DRB1;ATP6V0A1;TLR1;FCGR2B;IL6;HLA-DQB1;HLA-DRA;TLR9;TLR6;TLR4;CTSS;CIITA;HLA-DQA2;CAMP;HLA-DQA1;CR1;IFNGR2;SYK;HLA-DPB1;CAMK2B;HLA-DMB;HLA-DPA1;ITGAX;HLA-DMA	9	KEGG_2021_Human
Graft-versus-host disease	14/42	4.90112781180298e-09	1.27919435888058e-07	10.0152792413066	191.630354881238	HLA-DRB5;IL6;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;CD86;HLA-DMB;HLA-DPA1;HLA-DOB;HLA-DMA;HLA-DQA2;HLA-DOA;HLA-DQA1	10	KEGG_2021_Human
Inflammatory bowel disease	17/65	7.34065365594184e-09	1.74173691290984e-07	7.10916578576462	133.153523086832	TGFB2;IL6;HLA-DQB1;HLA-DRA;TLR4;HLA-DOB;HLA-DQA2;HLA-DOA;HLA-DQA1;SMAD3;HLA-DRB5;IFNGR2;HLA-DPB1;HLA-DRB1;HLA-DMB;HLA-DPA1;HLA-DMA	11	KEGG_2021_Human
Viral myocarditis	16/60	1.4971489158282e-08	3.25629889192634e-07	7.29307862148411	131.400259326624	HLA-DQB1;HLA-DRA;CD86;CD40;HLA-DOB;HLA-DQA2;HLA-DOA;HLA-DQA1;HLA-DRB5;HLA-DPB1;HLA-DRB1;HLA-DMB;SGCA;HLA-DPA1;HLA-DMA;CD55	12	KEGG_2021_Human
Type I diabetes mellitus	13/43	6.56114633109703e-08	1.31727630185871e-06	8.66985964912281	143.395277275	HLA-DRB5;HLA-DQB1;HLA-DRA;HLA-DPB1;HLA-DRB1;CD86;HLA-DMB;HLA-DPA1;HLA-DOB;HLA-DMA;HLA-DQA2;HLA-DOA;HLA-DQA1	13	KEGG_2021_Human
Rheumatoid arthritis	19/93	7.63553815535944e-08	1.33564508859002e-06	5.15771014658726	84.523869569944	TGFB2;IL6;HLA-DQB1;HLA-DRA;TLR4;CD86;HLA-DOB;HLA-DQA2;HLA-DOA;HLA-DQA1;HLA-DRB5;TNFSF13;LTB;HLA-DPB1;HLA-DRB1;HLA-DMB;HLA-DPA1;HLA-DMA;ATP6V0A1	14	KEGG_2021_Human
Toxoplasmosis	21/112	7.67612119879321e-08	1.33564508859002e-06	4.64135227829495	76.0372617764208	TGFB2;MAPK10;ALOX5;HLA-DOB;HLA-DOA;HLA-DRB5;HLA-DRB1;HLA-DQB1;HLA-DRA;TLR4;CD40;LAMC1;LAMC3;CIITA;HLA-DQA2;HLA-DQA1;IFNGR2;HLA-DPB1;HLA-DMB;HLA-DPA1;HLA-DMA	15	KEGG_2021_Human
Autoimmune thyroid disease	14/53	1.3578677483646e-07	2.21502176451976e-06	7.18629596606414	113.63100544663	HLA-DQB1;HLA-DRA;CD86;CD40;HLA-DOB;HLA-DQA2;HLA-DOA;HLA-DQA1;HLA-DRB5;HLA-DPB1;HLA-DRB1;HLA-DMB;HLA-DPA1;HLA-DMA	16	KEGG_2021_Human
