Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	75/158	4.72147990881676e-64	1.30784993474224e-61	25.502155899001	3718.55411215843	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPS7;RPSA;FAU;RPL26;RPL28;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPS4Y1;RPL36AL;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS14;RPS13;RPS3A;RPL37A;RPL36A;RPS15A;RPS27A;RPL35A;RPL23A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL7A	1	KEGG_2021_Human
Coronavirus disease	86/232	2.98180694637678e-62	4.12980262073183e-60	16.8423427118366	2386.01673424704	RPL22;RPL21;RPL24;MX2;RPL26;RPL28;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;C3AR1;RPL12;RPS4Y1;RPL36AL;RPL14;RPL17;RPL19;RPL18;RPL41;RPS27;RPS26;RPS29;RPS28;RPL27A;RPS21;RPS20;RPS23;RPS25;RPS24;RPL5;RPL6;RPL3;RPL31;RPL30;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS15;RPS18;RPS19;RPL37;RPL36;RPL39;RPS10;RPL38;RPS12;RPS14;RPS13;ACE;JUN;RPS15A;RPS27A;FOS;RPLP0;RPLP2;RPLP1;RPS8;RPS9;RPS6;RPS7;RPSA;FAU;CSF2;TNF;NLRP3;RPS5;RPS2;RPS3;RPS3A;IL2;NFKBIA;PIK3CB;RPL37A;RPL36A;RPL35A;RPL23A;UBA52;RPL10A;RPS4X;RPL7A	2	KEGG_2021_Human
Protein processing in endoplasmic reticulum	22/171	5.1225169127982e-07	4.72979061615033e-05	3.85203726115818	55.7946401373013	ERN1;HSPA1A;PRKN;PPP1R15A;XBP1;CKAP4;STT3B;SEC62;SSR4;BCL2;TRAM1;RPN2;DNAJB1;SEC61G;SEC61B;BCAP31;SVIP;DNAJA1;DAD1;P4HB;HSP90AB1;UBQLN4	3	KEGG_2021_Human
JAK-STAT signaling pathway	21/162	8.1661731251616e-07	5.65507488917441e-05	3.88189022089344	54.4167068958579	OSM;IL23A;CSF2;IFNL1;CCND2;CCND1;AKT3;MYC;CISH;IL7R;IL5RA;IL2;PIK3CB;BCL2;IL9R;SOCS2;MCL1;IFNGR1;STAT4;CDKN1A;FHL1	4	KEGG_2021_Human
Apoptosis	17/142	2.58305225350006e-05	0.00130974198104163	3.528434192673	37.2742155200132	ERN1;TNF;LMNA;AKT3;GADD45B;TNFRSF10B;CTSB;JUN;NFKBIA;PIK3CB;BCL2;BCL2A1;TRADD;MCL1;FOS;TUBA1A;TUBA1C	5	KEGG_2021_Human
Inflammatory bowel disease	11/65	2.8369862405234e-05	0.00130974198104163	5.26175165744479	55.0915035914852	JUN;IL2;IL23A;IL18R1;TNF;SMAD3;IFNGR1;STAT4;GATA3;RORA;IL18RAP	6	KEGG_2021_Human
Colorectal cancer	12/86	8.93501923303793e-05	0.00353571475364501	4.18999052961317	39.063060324451	JUN;AXIN2;PIK3CB;BCL2;AREG;CCND1;AKT3;MYC;SMAD3;GADD45B;FOS;CDKN1A	7	KEGG_2021_Human
Th17 cell differentiation	13/107	0.00019404969598586	0.00614257818382723	3.57446808510638	30.5523951665413	CD4;IL23A;AHR;SMAD3;GATA3;RORA;JUN;IL2;NFKBIA;RARA;IFNGR1;FOS;HSP90AB1	8	KEGG_2021_Human
Salmonella infection	22/249	0.000199578352543123	0.00614257818382723	2.51810259743386	21.4524806598712	CYFIP1;AHNAK;AKT3;MYC;S100A10;MYL12A;ANXA2;JUN;TUBB2A;FOS;TUBA1A;TUBA1C;TNF;NLRP3;RPS3;TNFRSF10B;NFKBIA;PIK3CB;BCL2;TRADD;DYNLT3;HSP90AB1	9	KEGG_2021_Human
Measles	15/139	0.000245166124493998	0.00664453223172815	3.1301017067528	26.0223337881293	MX2;HSPA1A;SLAMF1;CCND2;CCND1;AKT3;JUN;IL2;NFKBIA;PIK3CB;BCL2;TRADD;TNFAIP3;FOS;CD46	10	KEGG_2021_Human
Pathways in cancer	37/531	0.000263862290790648	0.00664453223172815	1.95885916916527	16.1411625637275	AKT3;MYC;GSTM3;GSTM2;JUN;PTCH1;RARA;EGLN3;IFNGR1;STAT4;FOS;PLCB1;CDKN1A;F2R;IL5RA;PIK3CB;BCL2;ITGA6;HSP90AB1;IL23A;CALM1;EPAS1;FLT3LG;GADD45B;MGST3;PTGER2;PTGER4;CXCR4;CCND2;CCND1;SMAD3;IL7R;IGF1R;AXIN2;IL2;NFKBIA;WNT1	11	KEGG_2021_Human
Lipid and atherosclerosis	19/215	0.000528338727941841	0.0121958189699908	2.5124947938359	18.9587152517339	HSPA1A;CALM1;AKT3;ABCA1;XBP1;JUN;FOS;CD40LG;PLCB1;ERN1;NCF1;TNF;NLRP3;TNFRSF10B;NCF4;NFKBIA;PIK3CB;BCL2;HSP90AB1	12	KEGG_2021_Human
Ferroptosis	7/41	0.000772839563588522	0.0138723013020418	5.29506260335459	37.9414485157777	GPX4;PRNP;ACSL6;SLC3A2;SLC40A1;FTH1;SLC39A8	13	KEGG_2021_Human
Fluid shear stress and atherosclerosis	14/139	0.000783615301839552	0.0138723013020418	2.89398918918919	20.6966309303814	NCF1;CALM1;TNF;AKT3;MGST3;GSTM3;GSTM2;JUN;DUSP1;ACVR2A;PIK3CB;BCL2;FOS;HSP90AB1	14	KEGG_2021_Human
Proteoglycans in cancer	18/205	0.000789677411708797	0.0138723013020418	2.49260346431063	17.8068750807417	AKT3;MYC;ANK3;PTCH1;CD44;CDKN1A;RPS6;PDCD4;TNF;CCND1;DDX5;IGF1R;ITGA5;PIK3CB;EIF4B;ERBB3;WNT1;PLAUR	15	KEGG_2021_Human
IL-17 signaling pathway	11/94	0.000814623791317532	0.0138723013020418	3.41813553000697	24.3124602444543	JUN;NFKBIA;CSF2;TRADD;TNFAIP3;TNF;JUND;FOS;FOSB;CEBPB;HSP90AB1	16	KEGG_2021_Human
Cytokine-cytokine receptor interaction	23/295	0.000851368671966463	0.0138723013020418	2.19482779431882	15.5145030717059	CD4;IL23A;IFNL1;TNFSF12;CCR2;IL18R1;CCR6;IFNGR1;CD40LG;CXCR4;OSM;CSF2;TNF;TNFRSF10D;TNFRSF10B;IL7R;IL5RA;IL18RAP;ACVR2A;IL2;IL9R;ACVR1C;TNFSF13B	17	KEGG_2021_Human
PI3K-Akt signaling pathway	26/354	0.000980073799995846	0.0150822468110472	2.05988675958188	14.2706538106829	AKT3;FLT3LG;MYC;SGK3;AREG;CDKN1A;RPS6;OSM;CCND2;CCND1;F2R;COL6A1;IL7R;IGF1R;NR4A1;THEM4;ITGA5;IL2;PIK3CB;BCL2;ITGA6;EIF4B;ERBB3;MCL1;DDIT4;HSP90AB1	18	KEGG_2021_Human
TNF signaling pathway	12/112	0.00106047378178648	0.0154605914502555	3.09638814016173	21.2072847002533	CSF2;TNF;AKT3;JUNB;JUN;NFKBIA;PIK3CB;IL18R1;TRADD;TNFAIP3;FOS;CEBPB	19	KEGG_2021_Human
Hematopoietic cell lineage	11/99	0.00125544237866009	0.0173878769444422	3.22308209959623	21.531049876354	CD2;CD4;CSF2;TNF;FLT3LG;IL7R;IL5RA;ITGA5;IL9R;ITGA6;CD44	20	KEGG_2021_Human
Chagas disease	11/102	0.00160306748521538	0.0207286631950413	3.11633857394288	20.0562449388291	TNF;AKT3;ACE;JUN;IL2;NFKBIA;PIK3CB;GNAO1;IFNGR1;FOS;PLCB1	21	KEGG_2021_Human
p53 signaling pathway	9/73	0.0016463198205448	0.0207286631950413	3.62076342281879	23.2062436154142	BCL2;CCND2;CCND1;PERP;GADD45B;IGFBP3;TNFRSF10B;CDKN1A;SESN1	22	KEGG_2021_Human
T cell receptor signaling pathway	11/104	0.00187578249191133	0.0225909456634538	3.04900215632643	19.1438594112862	CD4;CSF2;TNF;AKT3;JUN;IL2;NFKBIA;PIK3CB;ICOS;FOS;CD40LG	23	KEGG_2021_Human
Kaposi sarcoma-associated herpesvirus infection	16/193	0.00271207284705949	0.0313018407764783	2.33570652090702	13.8041237509429	CALM1;AKT3;MYC;JUN;CD200R1;RPS27A;IFNGR1;FOS;CDKN1A;CSF2;ZFP36;CCND1;NFKBIA;PIK3CB;TRADD;UBA52	24	KEGG_2021_Human
Osteoclast differentiation	12/127	0.00309988355043178	0.0343467097387842	2.69040196882691	15.5408129996291	NCF1;TNF;AKT3;JUND;NCF4;JUNB;JUN;NFKBIA;PIK3CB;IFNGR1;FOS;FOSB	25	KEGG_2021_Human
Pathogenic Escherichia coli infection	16/197	0.00332424504636291	0.0354159953016356	2.28360957642726	13.0314470140546	CYFIP1;JUN;TUBB2A;TMED10;FOS;TUBA1A;TUBA1C;TNF;NLRP3;RPS3;F2R;TNFRSF10B;BAIAP2;NFKBIA;TRADD;MYO1D	26	KEGG_2021_Human
MAPK signaling pathway	21/294	0.0039921917500886	0.0382848666520913	1.9910798614755	10.9975601502642	CACNA2D4;HSPA1A;AKT3;FLT3LG;MYC;JUND;GADD45B;JUN;DUSP1;AREG;MAP4K2;FOS;TNF;CACNB3;CACNA1I;IGF1R;NR4A1;RASGRF2;TRADD;HSPB1;ERBB3	27	KEGG_2021_Human
FoxO signaling pathway	12/131	0.00399392412903023	0.0382848666520913	2.59942467553059	14.3565731989183	CCND2;CCND1;AKT3;SMAD3;GADD45B;PLK2;IL7R;IRS2;IGF1R;PIK3CB;SGK3;CDKN1A	28	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	17/219	0.00400816293469548	0.0382848666520913	2.17464433010465	12.0027803311145	CD4;AKT3;MYC;EGR1;JUN;FOS;CDKN1A;TSPO;CSF2;TNF;ZFP36;CCND2;CCND1;SMAD3;IL2;NFKBIA;PIK3CB	29	KEGG_2021_Human
Estrogen signaling pathway	12/137	0.00571189657125424	0.0499841370852081	2.47387601078167	12.7780746656331	HSPA1A;CALM1;AKT3;JUN;KRT18;PIK3CB;GNAO1;BCL2;RARA;FOS;PLCB1;HSP90AB1	30	KEGG_2021_Human
C-type lectin receptor signaling pathway	10/104	0.00588388349761609	0.0499841370852081	2.73850377487989	14.0636909556885	IL23A;CALM1;TNF;AKT3;NLRP3;EGR3;JUN;IL2;NFKBIA;PIK3CB	31	KEGG_2021_Human
NF-kappa B signaling pathway	10/104	0.00588388349761609	0.0499841370852081	2.73850377487989	14.0636909556885	TNF;EDARADD;GADD45B;NFKBIA;BCL2;BCL2A1;TRADD;TNFAIP3;CD40LG;TNFSF13B	31	KEGG_2021_Human
Endometrial cancer	7/58	0.00595478889462768	0.0499841370852081	3.52691813003649	18.0703749857721	AXIN2;PIK3CB;CCND1;AKT3;MYC;GADD45B;CDKN1A	33	KEGG_2021_Human
