Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Ribosome	63/158	3.79539255923352e-45	1.08168687938155e-42	16.2935160065111	1666.54222447841	RPL22;RPS8;RPL21;RPS9;RPL24;RPS6;RPSA;RPL28;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;RPL12;RPL15;RPL14;RPS5;RPL17;RPS2;RPS3;RPL19;RPL18;RPL41;RPS29;RPL27A;RPS21;RPS20;RPS23;RPS25;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS18;RPS19;RPL36;RPL39;RPS10;RPL38;RPS12;RPS14;RPS13;RPS3A;RPL36A;RPS27A;RPL35A;UBA52;RPLP0;RPLP2;RPLP1;RPL10A;RPS4X;RPL18A	1	KEGG_2021_Human
Coronavirus disease	73/232	8.62918092863227e-44	1.2296582823301e-41	11.3892802601113	1129.34502296975	RPL22;RPL21;RPL24;RPL28;RPL22L1;RPL27;RPL29;RPL11;RPL10;RPL13;C3AR1;RPL12;RPL15;RPL14;RPL17;RPL19;RPL18;RPL41;RPS29;RPL27A;RPS21;RPS20;RPS23;RPS25;RPL5;RPL6;RPL3;RPL31;RPL30;RPL4;RPL32;RPL35;RPL34;RPL9;RPL7;RPL8;RPS16;RPS18;RPS19;RPL36;RPL39;RPS10;RPL38;RPS12;RPS14;RPS13;JUN;TLR2;RPS27A;FOS;RPLP0;RPLP2;RPLP1;RPL18A;RPS8;RPS9;RPS6;RPSA;CSF2;TNF;NLRP3;RPS5;RPS2;RPS3;RPS3A;IL2;NFKBIA;RPL36A;CASP1;RPL35A;UBA52;RPL10A;RPS4X	2	KEGG_2021_Human
Inflammatory bowel disease	19/65	1.10599522313436e-11	1.05069546197764e-09	9.62844644750795	242.903466385164	TGFB1;JUN;IL2;TLR2;IL23A;TLR5;IL18R1;TNF;IL12RB1;IFNGR1;IFNGR2;STAT4;IL17A;IL17F;IL22;IL23R;RORC;RORA;IL18RAP	3	KEGG_2021_Human
Th17 cell differentiation	22/107	5.03443525832232e-10	3.58703512155465e-08	6.04322845417237	129.382799172102	TGFB1;IL1R1;CD4;IL23A;AHR;IL12RB1;IL23R;RORC;RORA;HSP90AA1;JUN;IL2;NFKBIA;RARA;PPP3CA;IFNGR1;IFNGR2;FOS;IL17A;IL17F;IL22;HSP90AB1	4	KEGG_2021_Human
Cytokine-cytokine receptor interaction	34/295	1.00560699731957e-07	5.73195988472155e-06	3.05847076461769	49.2796233901726	IL1R1;IL1R2;CD4;IL23A;TNFSF14;IL17RE;IL23R;TNFSF12;CCR2;CCL20;LIF;IL18R1;CCR6;IFNGR1;IFNGR2;IL17A;IL17F;CD40LG;IL22;IL26;CXCR4;TGFB1;OSM;CSF2;TNF;IL12RB1;IL7R;IL5RA;IL18RAP;IL2;TNFRSF25;LTB;ACVR1C;TNFSF13B	5	KEGG_2021_Human
Lipid and atherosclerosis	26/215	1.27707743192823e-06	6.06611780165907e-05	3.21021495929245	43.5656228725622	CALM1;HSPA1B;ABCA1;JUN;TLR2;VLDLR;PPP3CA;RAP1B;FOS;CD40LG;PLCB3;PLCB1;ERO1A;ERN1;TNF;TANK;NLRP3;NCF4;HSP90AA1;HSPA8;NFKBIA;BCL2;CYCS;CASP1;HSP90AB1;CAMK2G	6	KEGG_2021_Human
Salmonella infection	28/249	2.17717990471595e-06	8.86423246920067e-05	2.95886314309467	38.5761194659743	CYFIP1;AHNAK;MYC;S100A10;ANXA2;JUN;TLR2;TLR5;RIPK2;FOS;TUBA1A;TUBA1C;TNF;KIF5C;NLRP3;FLNB;RPS3;M6PR;HSP90AA1;NFKBIA;BCL2;CYCS;TRADD;CASP1;DYNLT3;HSP90AB1;NCKAP1;CYTH3	7	KEGG_2021_Human
Protein processing in endoplasmic reticulum	22/171	2.97336506738442e-06	0.00010592613052557	3.43591302276293	43.7247977003597	ERN1;HSPA1B;PPP1R15A;EDEM2;SEC62;HSP90AA1;HSPA8;SSR3;SSR4;BCL2;TRAM1;RPN2;DNAJB1;SEC61G;SEC61B;MAN1A1;DNAJA1;DAD1;P4HB;ERO1A;HSP90AB1;UBQLN4	8	KEGG_2021_Human
MAPK signaling pathway	30/294	6.97807592421663e-06	0.00022097240426686	2.65437127767165	31.5146529686905	IL1R1;CACNA2D4;HSPA1B;FLT3LG;MYC;JUND;DUSP3;JUN;DUSP1;DUSP7;DUSP8;TGFA;PPP3CA;RAP1B;MAP4K2;FOS;KIT;TGFB1;MAP3K4;TNF;FLNB;NFKB2;CACNB3;NR4A1;HSPA8;RASGRF2;TRADD;DUSP16;MKNK1;RPS6KA5	9	KEGG_2021_Human
IL-17 signaling pathway	15/94	8.15372392666781e-06	0.000232381131910033	4.39704436524518	51.5203262925595	HSP90AA1;JUN;CCL20;NFKBIA;CSF2;TRADD;TNFAIP3;TNF;JUND;FOS;IL17RE;IL17A;FOSB;IL17F;HSP90AB1	10	KEGG_2021_Human
