Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Focal adhesion	88/201	1.84478720045321e-15	5.7372881934095e-13	3.29486912708526	111.783089015709	BAD;ACTN1;COL1A2;COL1A1;MAPK10;COL9A1;COL9A3;MYL9;TLN2;KDR;IGF1;PTK2;PDGFC;PDGFB;PDGFA;MYLK;PDGFD;RHOA;JUN;VEGFC;FN1;VEGFD;VAV2;VEGFA;COL4A1;COL4A2;COL4A5;COL4A6;CTNNB1;RAC1;PDGFRB;PDGFRA;ITGA10;ITGA11;ROCK2;TNXB;TNC;EGFR;RELN;TNN;CCND1;FLNC;SPP1;PAK4;HGF;PGF;COL6A1;COL6A3;COL6A2;COL6A5;VCL;ARHGAP5;ITGA5;CAV2;CAV1;LAMB2;LAMB1;PARVA;ITGA9;ITGA8;ITGA6;DOCK1;BCAR1;SHC4;SHC2;ILK;LAMC1;LAMC3;PIK3R3;ERBB2;VWF;CRK;MET;ITGB1;FLT1;SRC;ITGB5;LAMA2;ITGB4;LAMA5;ITGB3;LAMA4;THBS1;THBS3;THBS2;MAPK3;ITGB8;ITGAV	1	KEGG_2021_Human
Axon guidance	77/182	9.03674321653972e-13	1.09896937520762e-10	3.09522304179838	85.8376767524593	EPHA7;SEMA4C;WNT5A;WNT5B;L1CAM;CXCL12;PLXNB3;PLXNB2;EPHA2;MYL9;EPHA3;SEMA5B;SEMA5A;ROCK2;NTN1;NTN4;EFNB3;DPYSL2;EFNB2;ABLIM3;EFNB1;CFL2;SLIT2;SLIT3;PAK4;ARHGEF12;SEMA6C;SEMA6D;SEMA6A;TRPC6;SEMA6B;TRPC4;PARD3;PTK2;EFNA1;SMO;PLXNA2;SRGAP1;LRRC4C;RHOA;NFATC4;PTCH1;BMP7;RGMA;ENAH;FES;BMPR2;ILK;PIK3R3;BOC;RRAS;TRPC1;WNT4;UNC5B;UNC5C;UNC5D;MET;NRP1;ITGB1;SEMA3A;SRC;SEMA3D;SEMA3E;SEMA3B;SEMA3C;SEMA3F;SEMA3G;GNAI1;RND1;ROBO1;ROBO2;MAPK3;RAC1;EPHB3;NEO1;EPHB2;EPHB4	2	KEGG_2021_Human
ECM-receptor interaction	47/88	1.06009907576298e-12	1.09896937520762e-10	4.81966774189436	132.891053908991	NPNT;ITGA5;FN1;LAMB2;LAMB1;COL1A2;COL1A1;ITGA10;ITGA11;ITGA9;COL9A1;ITGA8;COL9A3;ITGA6;AGRN;TNXB;SDC4;LAMC1;TNC;LAMC3;RELN;TNN;DAG1;SPP1;CD36;VWF;COL4A1;HSPG2;COL6A1;COL4A2;COL4A5;COL6A3;COL6A2;COL6A5;COL4A6;ITGB1;ITGB5;LAMA2;ITGB4;LAMA5;ITGB3;LAMA4;THBS1;THBS3;THBS2;ITGB8;ITGAV	3	KEGG_2021_Human
Pathways in cancer	163/531	1.72094239101755e-10	1.33803270901614e-08	1.88145801593812	42.300780849874	BAD;AGTR1;ADCY5;ADCY4;ADCY3;FZD10;ADCY2;DLL1;ADCY6;DLL4;GNG5;TFG;GNG7;HES1;HES5;FZD1;FZD4;JAG1;FZD5;FZD8;FZD7;AR;CTBP2;PDGFB;PDGFA;GSTM5;GSTM3;GSTM2;JUN;GSTM1;JUP;FN1;PTCH1;WNT9A;RARB;RET;MECOM;IFNGR2;HEYL;COL4A1;PLCB4;COL4A2;COL4A5;COL4A6;PPARG;GSTP1;GLI2;GLI1;GLI3;PTGS2;HEY1;ZBTB16;MITF;AGT;CXCL12;IL6ST;ROCK2;EGFR;HSP90B1;PGF;SMO;NOTCH3;NOTCH4;FGF2;FGF7;IL13RA1;TXNRD3;CDK4;IL3RA;ITGA6;NFE2L2;DVL3;CRK;MET;ITGB1;EDNRA;EDNRB;ITGAV;MAPK10;CALM2;EPAS1;KEAP1;LRP6;LRP5;CALML4;GSTT2B;GADD45G;IGF1;PTK2;HHIP;MGST2;LPAR3;MGST3;MGST1;LPAR1;GNG11;SKP1;EDN1;RHOA;IL15;VEGFC;VEGFD;GNG12;VEGFA;KITLG;ARNT2;NQO1;F2RL3;PTGER1;CTNNB1;GNAI1;CTNNA2;CTNNA1;RAC1;PDGFRB;PDGFRA;TGFB2;WNT5A;WNT5B;GSTA4;RXRA;CCND1;RXRG;RUNX1T1;ARHGEF12;HGF;GNB3;GNAQ;FGF10;FGFR1;GNB4;FGFR4;FGFR2;WNT2B;RASGRP3;CSF2RB;MMP1;MMP2;LAMB2;LAMB1;TGFBR2;BMP4;IL7;BMP2;IL6;CXCL8;LAMC1;LAMC3;PIK3R3;PLD1;WNT6;BDKRB1;ERBB2;BDKRB2;WNT4;TCF7L2;TCF7L1;LAMA2;LAMA5;LAMA4;GNA11;GNA12;MAPK3	4	KEGG_2021_Human
Fluid shear stress and atherosclerosis	59/139	3.43369375131546e-10	2.13575751331822e-08	3.10295293654955	67.620215519849	ACVR1;IL1R1;TRPV4;VCAM1;ASS1;MAPK10;GSTA4;CALM2;SQSTM1;PRKAA2;KEAP1;CALML4;HSP90B1;CDH5;GPC1;KDR;GSTT2B;SELE;PTK2;SDC2;MGST2;MGST3;PDGFB;PDGFA;MGST1;PLAT;ICAM1;GSTM5;EDN1;RHOA;GSTM3;GSTM2;JUN;GSTM1;MMP2;CAV2;CAV1;ACVR2B;TNFRSF1A;VEGFA;BMP4;BMPR1A;NFE2L2;BMPR2;SDC4;PIK3R3;CTSL;NQO1;MEF2C;NOS3;KLF2;SRC;CTNNB1;GSTP1;ITGB3;THBD;CCL2;RAC1;ITGAV	5	KEGG_2021_Human
Rap1 signaling pathway	78/210	1.23570941087741e-09	6.40509377971458e-08	2.49053778895676	51.0849662420002	TEK;CALM2;EPHA2;PFN2;TLN2;ADCY5;ADCY4;ADCY3;CALML4;ADCY2;ADCY6;PLCE1;KDR;NGFR;INSR;PARD3;IGF1;PRKD1;PDGFC;LPAR3;PDGFB;PDGFA;LPAR1;GRIN2A;PDGFD;RHOA;VEGFC;VEGFD;VAV2;VEGFA;ENAH;MRAS;KITLG;ID1;RAPGEF3;RAPGEF4;RAPGEF5;RRAS;PLCB4;F2RL3;CTNNB1;GNAI1;RAC1;PDGFRB;PDGFRA;CTNND1;CSF1;EGFR;HGF;PGF;EFNA1;GNAQ;FGF10;FGFR1;FGFR4;FGFR2;DOCK4;FGF2;RASGRP3;FGF7;ANGPT2;ANGPT1;ARAP3;AFDN;ADORA2B;BCAR1;PIK3R3;P2RY1;MAGI2;MAGI1;CRK;MET;ITGB1;FLT1;SRC;ITGB3;THBS1;MAPK3	6	KEGG_2021_Human
PI3K-Akt signaling pathway	113/354	1.01715789141886e-08	4.5190872033038e-07	1.98101659751037	36.4579725293351	BAD;COL1A2;COL1A1;TEK;COL9A1;COL9A3;EPHA2;PRKAA2;CREB3L1;GNG5;GNG7;KDR;NGFR;INSR;IGF1;PTK2;PDGFC;LPAR3;PDGFB;PDGFA;LPAR1;GNG11;PDGFD;VEGFC;FN1;VEGFD;GNG12;OSMR;VEGFA;KITLG;TLR4;COL4A1;COL4A2;COL4A5;COL4A6;PPP2CB;RAC1;PDGFRB;PDGFRA;ITGA10;ITGA11;TNXB;CSF1;TNC;EGFR;FOXO3;HSP90B1;RELN;RXRA;TNN;CCND1;NTF3;SPP1;HGF;PGF;CREB3;EFNA1;COL6A1;COL6A3;GNB3;COL6A2;COL6A5;FGF10;FGFR1;GNB4;FGFR4;CREB5;FGFR2;IRS1;FGF2;FGF7;ANGPT2;ITGA5;ANGPT1;BDNF;PPP2R5B;LAMB2;LAMB1;G6PC3;IL7;IL6;CDK4;IL3RA;ITGA9;ITGA8;ITGA6;YWHAE;LAMC1;LAMC3;PIK3R3;GHR;ERBB2;ERBB3;MAGI2;MAGI1;NOS3;VWF;PPP2R3A;MET;ITGB1;FLT1;ITGB5;LAMA2;ITGB4;LAMA5;ITGB3;LAMA4;THBS1;THBS3;THBS2;MAPK3;ITGB8;ITGAV	7	KEGG_2021_Human
Proteoglycans in cancer	74/205	1.34889005823493e-08	5.24381010138829e-07	2.37849655092039	43.1016842315035	LUM;COL1A2;COL1A1;FZD10;HPSE2;PLCE1;KDR;FZD1;FZD4;FZD5;FZD8;FZD7;ANK3;IGF1;ANK2;PTK2;HSPG2;SDC2;TWIST2;RHOA;RDX;FN1;GAB1;PTCH1;WNT9A;VAV2;VEGFA;MRAS;TLR4;SDC4;CTSL;RRAS;TIMP3;CTTN;CD63;CTNNB1;HOXD10;RAC1;TGFB2;WNT5A;WNT5B;ROCK2;EGFR;CCND1;GPC1;GPC3;FLNC;ARHGEF12;HGF;SMO;FGFR1;WNT2B;PLAU;FGF2;ITGA5;MMP2;CAV2;CAV1;HSPB2;PIK3R3;WNT6;ERBB2;ERBB3;WNT4;PLAUR;DCN;MET;ITGB1;SRC;ITGB5;ITGB3;THBS1;MAPK3;ITGAV	8	KEGG_2021_Human
Cell adhesion molecules	58/148	1.71077494648174e-08	5.91167787062024e-07	2.70903160040775	48.4476013276637	CADM3;CADM1;VCAM1;L1CAM;CNTN2;CNTN1;PVR;CLDN1;CDH5;MPZ;JAM2;JAM3;HLA-DOA;SELE;IGSF11;MAG;ESAM;SDC2;CDH15;CD276;ICAM1;ALCAM;LRRC4B;LRRC4C;CLDN11;PTPRF;VCAN;ITGA9;ITGA8;ITGA6;NLGN2;CD40;CNTNAP1;NLGN3;NCAM1;NLGN1;NRXN2;SDC3;NRXN1;SDC4;PTPRM;NRXN3;CD99L2;MADCAM1;MPZL1;NCAM2;CD34;NLGN4X;NLGN4Y;NEGR1;CLDN5;NFASC;NECTIN2;ITGB1;CLDN23;ITGB8;ITGAV;NEO1	9	KEGG_2021_Human
Adherens junction	33/71	1.99277995265183e-07	6.19754565274718e-06	3.63854851973684	56.1375824367713	RHOA;ACTN1;TGFBR2;AFDN;PTPRF;FER;PTPRB;CTNND1;PTPRM;EGFR;ERBB2;WASF1;WASF2;WASF3;INSR;TCF7L2;TCF7L1;SORBS1;PARD3;TJP1;FGFR1;SNAI2;MET;SNAI1;NECTIN2;VCL;SRC;CTNNB1;WASL;CTNNA2;MAPK3;CTNNA1;RAC1	10	KEGG_2021_Human
