Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Cytokine-cytokine receptor interaction	29/295	5.89226698281197e-11	1.42003634285768e-08	4.85238500408064	114.296935063789	IL23A;TNFSF9;IL2RG;IL17RE;IL23R;CCR1;CCL20;IL18R1;CCR6;IFNGR1;IL26;TNFRSF13C;CXCR6;CXCR4;TGFB1;CD70;TNF;IL12RB1;IL7R;CCL4L2;IL18RAP;TNFRSF9;TNFRSF25;CCL3L1;LTB;LTA;TNFSF13B;IL1RL1;CCL4	1	KEGG_2021_Human
Inflammatory bowel disease	14/65	2.10743187724483e-10	2.53945541208002e-08	11.9405637254902	266.040307290403	TGFB1;JUN;IL23A;IL18R1;TNF;IL2RG;IL12RB1;IFNGR1;NFKB1;MAF;IL23R;RORC;RORA;IL18RAP	2	KEGG_2021_Human
NF-kappa B signaling pathway	14/104	1.2085957549447e-07	9.70905256472241e-06	6.75277777777778	107.56254257665	TNF;RELB;TRAF1;NFKB1;CCL4L2;LYN;NFKBIA;BCL2;TNFAIP3;LTB;LTA;TNFRSF13C;TNFSF13B;CCL4	3	KEGG_2021_Human
Th17 cell differentiation	14/107	1.7356185327553e-07	1.04571016598507e-05	6.53393817204301	101.712063109317	TGFB1;IL23A;IL2RG;IL12RB1;NFKB1;IL23R;RORC;RORA;JUN;NFKBIB;NFKBIA;IFNGR1;FOS;HSP90AB1	4	KEGG_2021_Human
Pathways in cancer	32/531	8.66125189510562e-07	4.17472341344091e-05	2.83939040872443	39.6357218853671	PDGFB;PDGFA;JUN;PTCH1;IFNGR1;FOS;PLCB1;TPM3;ZBTB16;IL12RB1;TRAF1;NFKB1;PIM1;BCL2;NTRK1;HSP90AB1;FLT4;IL23A;CALM1;IL2RG;IL23R;LPAR5;TGFA;KIT;CXCR4;TGFB1;FGFR1;IL7R;NFKBIA;CYCS;PLD1;TCF7L2	5	KEGG_2021_Human
Apoptosis	15/142	1.06288013724218e-06	4.26923521792276e-05	5.12894361359193	70.5461996919754	ERN1;TNF;LMNA;TRAF1;NFKB1;PRF1;JUN;NFKBIA;BCL2;CYCS;CTSW;CTSH;NTRK1;FOS;DAB2IP	6	KEGG_2021_Human
Osteoclast differentiation	14/127	1.45204517500305e-06	4.476620021091e-05	5.37195796460177	72.2127465475845	TGFB1;TYROBP;SQSTM1;TNF;RELB;JUND;NFKB1;SIRPG;JUNB;JUN;NFKBIA;IFNGR1;FOS;FOSB	7	KEGG_2021_Human
MAPK signaling pathway	22/294	1.4860149447605e-06	4.476620021091e-05	3.54154411764706	47.5254415953057	CACNA2D4;JUND;PDGFB;PDGFA;DUSP5;JUN;DUSP1;DUSP2;TGFA;FOS;KIT;TGFB1;TNF;RELB;PAK2;NFKB1;FGFR1;NR4A1;DUSP16;MKNK1;NTRK1;FLT4	8	KEGG_2021_Human
IL-17 signaling pathway	12/94	1.72228674608767e-06	4.61190117563477e-05	6.32715447154472	83.9730934544334	JUN;CCL20;NFKBIA;S100A9;TNFAIP3;TNF;JUND;FOS;IL17RE;NFKB1;FOSB;HSP90AB1	9	KEGG_2021_Human
Viral protein interaction with cytokine and cytokine receptor	12/100	3.34336586946212e-06	8.05751174540372e-05	5.89393939393939	74.3139264785029	TNF;IL2RG;CCL4L2;IL18RAP;CCR1;CCL20;IL18R1;CCL3L1;CCR6;LTA;CXCR4;CCL4	10	KEGG_2021_Human
Leishmaniasis	10/77	1.07945507665269e-05	0.000219960811080932	6.42946770571919	73.5304088090529	TGFB1;JUN;NFKBIB;EEF1A1;NFKBIA;PTPN6;TNF;IFNGR1;FOS;NFKB1	11	KEGG_2021_Human
TNF signaling pathway	12/112	1.09524055310008e-05	0.000219960811080932	5.18346666666667	59.2053045711691	TNF;TRAF1;NFKB1;JUNB;JUN;CCL20;NFKBIA;IL18R1;TNFAIP3;FOS;DAB2IP;LTA	12	KEGG_2021_Human
Fluid shear stress and atherosclerosis	13/139	2.090261263041e-05	0.000364746261631539	4.46063562767349	48.0661876392219	SQSTM1;CALM1;TNF;NFKB1;PDGFB;PDGFA;JUN;DUSP1;BCL2;SDC4;FOS;KLF2;HSP90AB1	13	KEGG_2021_Human
Salmonella infection	18/249	2.11885795138654e-05	0.000364746261631539	3.38838188838189	36.4659292827882	AHNAK;ARPC5L;JUN;SNX9;FOS;RAB9A;TNF;KIF5C;PAK3;NFKB1;NFKBIA;BCL2;CYCS;CASP1;TCF7L2;DYNLT3;HSP90AB1;CYTH3	14	KEGG_2021_Human
Lipid and atherosclerosis	16/215	4.25630112403638e-05	0.000683845713928511	3.48631047614755	35.0880588145807	CALM1;XBP1;LYN;JUN;VLDLR;FOS;PLCB1;ERN1;TNF;NFKB1;NFKBIA;BCL2;CYCS;CCL3L1;CASP1;HSP90AB1	15	KEGG_2021_Human
Th1 and Th2 cell differentiation	10/92	5.21435177120892e-05	0.000785411735538344	5.24929851068422	51.7660133522151	JUN;NFKBIB;NFKBIA;IL2RG;IL12RB1;IFNGR1;FOS;NFKB1;MAF;RBPJ	16	KEGG_2021_Human
Pathogenic Escherichia coli infection	15/197	5.65761158933339e-05	0.00080204964295844	3.56884726012243	34.9030536957326	ARPC5L;LPAR5;JUN;FOS;PTPN6;TNF;PAK2;PAK3;NFKB1;NFKBIB;NFKBIA;CYCS;CASP1;MYO1D;CYTH3	17	KEGG_2021_Human
PI3K-Akt signaling pathway	21/354	8.36914590569726e-05	0.0011205356462628	2.74631774631775	25.7834571036533	IL2RG;MYB;PDGFB;PDGFA;LPAR5;SGK1;TGFA;KIT;NFKB1;COL6A2;FGFR1;IL7R;NR4A1;ITGA5;BCL2;YWHAQ;YWHAH;NTRK1;PIK3AP1;HSP90AB1;FLT4	18	KEGG_2021_Human
B cell receptor signaling pathway	9/81	0.000103657894849495	0.0013148185609857	5.37141280353201	49.2795677982946	LYN;JUN;NFKBIB;NFKBIA;PTPN6;CD81;FOS;NFKB1;PIK3AP1	19	KEGG_2021_Human
T cell receptor signaling pathway	10/104	0.000147613824057854	0.00177874657989714	4.57635096968556	40.3675845683402	PTPN6;TNF;PAK2;PAK3;NFKB1;CD8A;JUN;NFKBIB;NFKBIA;FOS	20	KEGG_2021_Human
