Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Pathogenic Escherichia coli infection	34/197	8.73896368348341e-11	2.41195397664142e-08	4.22823930993127	97.9287471460783	CYFIP2;ACTB;LPAR5;JUN;TUBB2A;FOS;TUBB4B;TUBB4A;HCLS1;ARF6;TUBA1A;PTPN6;ROCK1;TNF;NLRP3;ARHGEF12;F2R;ARPC5;SLC9A3R1;ARPC2;NCL;FASLG;ACTR3;ACTR2;BAIAP2;TNFRSF1A;MYH9;MYO1E;MYO1C;MYO1D;GAPDH;MYO1G;MAPK1;FYN	1	KEGG_2021_Human
Antigen processing and presentation	19/78	3.65788089492146e-09	5.04787563499161e-07	6.45974128354893	125.489400811389	HSP90AA1;HSPA6;HSPA5;KLRC4;HSPA8;TAPBP;IFNG;HSPA1A;KLRD1;CALR;HSPA1B;TNF;PDIA3;CD8B2;CD8B;CD8A;HSP90AB1;KLRC1;KLRC2	2	KEGG_2021_Human
Human cytomegalovirus infection	33/225	1.1812034999024e-08	8.45831169471171e-07	3.47493629291845	63.4319975940445	CALM2;CALM1;GNG2;PRKACB;CCR1;CALR;GNGT2;PPP3CA;CCR5;CDKN1A;PTGER2;PTGER4;ROCK1;TNF;ARHGEF12;PDIA3;MAP2K2;GNB5;GNAS;CCL4L2;FASLG;TAPBP;TNFRSF1A;CDK6;GNAO1;SOS1;CCL3L1;PIK3R3;CCL5;CCL4;PTK2B;CCL3;MAPK1	3	KEGG_2021_Human
Protein processing in endoplasmic reticulum	28/171	1.32722185467358e-08	8.45831169471171e-07	3.94784724347158	71.6044458075467	FBXO2;SELENOS;DNAJB11;HSPA1A;HSPA1B;PPP1R15A;HSP90B1;CAPN2;PDIA3;PDIA6;HSPH1;HSP90AA1;HSPA6;HSPA5;HSPA8;DNAJC3;DNAJC1;CALR;SAR1A;TRAM1;RPN1;MAN1A1;DNAJA1;DAD1;STUB1;HSP90AB1;DERL1;FBXO6	4	KEGG_2021_Human
Natural killer cell mediated cytotoxicity	24/131	1.53230284324487e-08	8.45831169471171e-07	4.51172445300784	81.1835593028114	KLRD1;PTPN6;TNF;MAP2K2;PRF1;FASLG;ICAM1;KLRK1;KLRC1;KLRC2;IFNG;HCST;LCP2;CD244;SOS1;PIK3R3;KLRC4-KLRK1;PPP3CA;GZMB;CD48;ITGAL;PTK2B;MAPK1;FYN	5	KEGG_2021_Human
Yersinia infection	24/137	3.78125732390707e-08	1.73937836899725e-06	4.27080962636246	72.9908022012483	SKAP2;ROCK1;TNF;ACTB;NLRP3;ARHGEF12;MAP2K2;CD8B2;ARPC5;CD8B;CD8A;ARPC2;ACTR3;ACTR2;JUN;LIMK1;BAIAP2;LCP2;ARHGEF7;PIK3R3;FOS;ARF6;PTK2B;MAPK1	6	KEGG_2021_Human
Regulation of actin cytoskeleton	31/218	6.73521013298351e-08	2.65559713814778e-06	3.34532629481616	55.2424828662132	CYFIP2;MYL12B;ACTB;MYL12A;LPAR5;ARHGEF7;IQGAP1;RRAS2;TMSB4X;PPP1CA;ROCK1;CFL1;ARHGEF12;MAP2K2;F2R;ARPC5;DIAPH1;ARPC2;ITGA1;ACTR3;ACTR2;LIMK1;MSN;BAIAP2;ITGAE;MYH9;SOS1;PIK3R3;ITGAL;MAPK1;ITGB7	7	KEGG_2021_Human
T cell receptor signaling pathway	20/104	1.04244643247786e-07	3.5964401920486e-06	4.77475434618292	76.7614593403965	PTPN6;TNF;GRAP2;MAP3K8;MAP2K2;CD8B2;CD8B;CD8A;JUN;IFNG;LCP2;SOS1;PIK3R3;CD3G;CD3E;CD3D;PPP3CA;FOS;MAPK1;FYN	8	KEGG_2021_Human
Human T-cell leukemia virus 1 infection	30/219	2.51501533265914e-07	7.71271368682138e-06	3.19938884644767	48.6173266256216	TLN1;CDC26;EGR1;EGR2;ANAPC11;ICAM1;PRKACB;JUN;CALR;CD3G;CD3E;CD3D;PPP3CA;FOS;CDKN1A;TNF;ZFP36;CCND2;PTTG1;MAP2K2;BCL2L1;SLC2A1;TGFBR1;TNFRSF1A;SLC25A4;PIK3R3;IL2RB;ITGAL;MAPK1;BUB3	9	KEGG_2021_Human
Chagas disease	19/102	3.64360630897827e-07	1.005635341278e-05	4.58605670037444	67.9888487774555	TNF;GNAS;FASLG;JUN;TGFBR1;TNFRSF1A;GNAO1;IFNG;CALR;CCL3L1;PIK3R3;CD3G;CD3E;CD3D;FOS;PPP2R2B;CCL5;CCL3;MAPK1	10	KEGG_2021_Human
