Term	Overlap	P.value	Adjusted.P.value	Odds.Ratio	Combined.Score	Genes	Rank	Database
Parkinson disease	149/249	1.91575146742875e-27	6.09208966642342e-25	4.07208467208467	250.51337672004	TRAP1;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;CALM2;CALM3;TP53;CALM1;UQCR10;UBE2L6;UBE2L3;PSMD9;PSMD7;PSMD8;PSMD6;PSMD3;PSMD4;PSMD1;PSMD2;COX8A;ATF4;TXN;UBE2J2;PRKACA;TUBB;ATP5F1D;ATP5F1E;COX6C;UBE2G1;COX7B;UCHL1;ATP5PF;ATP5PD;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;ATP5PO;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;COX5B;GNAI2;PSMA8;GNAI3;PSMB7;ATP5F1A;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHD;SDHB;SDHC;SDHA;TUBA4A;TUBA8;UQCRQ;PPIF;NDUFB11;NDUFB10;PARK7;COX6A1;TUBB6;TUBB3;KIF5B;NDUFV2;NDUFV1;EIF2S1;SEM1;GNAS;UBA1;TXN2;ATP5MC3;HTRA2;COX7A2;ATP5MC1;ATP5MC2;UQCRH;UBB;CYC1;APAF1;HSPA5;EIF2AK3;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;NDUFS2;NDUFS1;MCU;PSMD11;NDUFB9;PSMD13;NDUFB8;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;ITPR3;NDUFB2;NDUFB1;CASP9;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA2;NDUFA1;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A6;SLC25A5;MAPK9	1	KEGG_2021_Human
Amyotrophic lateral sclerosis	192/364	2.36073035629578e-25	3.75356126651029e-23	3.06040839478162	173.542466513006	BAD;NUP210;ATG13;MAPK11;MAPK12;NUP93;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;ULK2;PFN1;TP53;NUP205;UQCR10;PSMD9;ACTB;PSMD7;PSMD8;PSMD6;NUP85;PSMD3;PSMD4;NRBF2;PSMD1;PSMD2;NUP88;SIGMAR1;COX8A;ATF4;GABARAP;POM121;WDR41;GLE1;TBK1;NUP62;SEC13;NDC1;TUBB;ATP5F1D;ATP5F1E;COX6C;TOMM40L;COX7B;ACTR1A;ATG101;ATP5PF;ATP5PD;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;HNRNPA2B1;PSMA2;PSMA3;NDUFAB1;PSMA1;ATP5PO;COX5A;TOMM40;NDUFA12;NDUFA13;NDUFA10;NDUFA11;NUP188;COX5B;PSMA8;PSMB7;ATP5F1A;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;RAB8A;RAC1;NEFH;BID;ALYREF;SDHD;SDHB;SDHC;SDHA;TUBA4A;TUBA8;UQCRQ;SRSF3;SRSF7;NDUFB11;NDUFB10;NUP160;COX6A1;TUBB6;TUBB3;KIF5B;RAE1;NDUFV2;NDUFV1;MAP2K3;NUP153;NUP155;TRAF2;EIF2S1;SEM1;VCP;ACTG1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;TPR;CYC1;APAF1;HSPA5;GPX7;NCBP1;EIF2AK3;NDUFC2;WIPI2;NDUFC1;TNFRSF1B;NUP50;NDUFS8;NDUFS7;NUP54;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NUP58;CYCS;NDUFS2;NDUFS1;MCU;PSMD11;NDUFB9;PSMD13;SEH1L;NDUFB8;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;ITPR3;NDUFB2;NDUFB1;CASP9;NUP43;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA2;NDUFA1;MTOR;SOD1;UQCRHL;NUP35;MATR3;VDAC1;NUP37;DCTN6;HDAC6;NUP107;NXT1;NXT2;DCTN3;DCTN2;DCTN5;HNRNPA3;HNRNPA1	2	KEGG_2021_Human
Proteasome	45/46	1.06466842685286e-24	1.12854853246403e-22	121.437442075996	6703.27136777619	ADRM1;PSMB9;PSMA6;PSMA7;PSMA4;PSMC6;PSMA5;SEM1;PSMA2;PSMC4;PSMA3;PSMC5;PSMC2;PSME4;IFNG;PSMA1;PSMC3;PSME2;PSMC1;PSME3;PSME1;PSMD11;PSMD13;PSMD12;POMP;PSMD14;PSMA8;PSMB10;PSMB7;PSMD9;PSMB8;PSMB5;PSMD7;PSMB6;PSMD8;PSMB3;PSMB4;PSMD6;PSMB1;PSMD3;PSMB2;PSMD4;PSMD1;PSMD2;PSMF1	3	KEGG_2021_Human
Huntington disease	166/306	8.17899076703641e-24	6.50229765979395e-22	3.24194160030338	172.343150424384	POLR2J2;POLR2J3;ATG13;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;TFAM;ULK2;TP53;UQCR10;PSMD9;PSMD7;PSMD8;CREB3L4;PSMD6;PSMD3;CREB3L3;PSMD4;NRBF2;PSMD1;AP2S1;PSMD2;COX8A;TUBB;ATP5F1D;ATP5F1E;COX6C;COX7B;CLTC;CLTB;CLTA;ACTR1A;ATG101;ATP5PF;ATP5PD;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;ATP5PO;PPARG;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;AP2A1;COX5B;PSMA8;PSMB7;ATP5F1A;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;SDHD;SDHB;SDHC;SDHA;TUBA4A;TUBA8;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;TUBB6;TUBB3;KIF5B;NDUFV2;NDUFV1;TRAF2;CREB3;SEM1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;CYC1;AP2M1;APAF1;GPX7;NDUFC2;WIPI2;NDUFC1;SP1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;NDUFS2;NDUFS1;PSMD11;NDUFB9;PSMD13;NDUFB8;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;CASP9;UQCRFS1;CASP3;TBP;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA2;NDUFA1;MTOR;SOD1;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A6;SLC25A5;TAF4;DCTN6;DCTN3;HDAC1;DCTN2;HDAC2;DCTN5;MAPK9;POLR2C;POLR2D;POLR2E;POLR2F;POLR2G;POLR2H;POLR2I;POLR2J;POLR2K;POLR2L	4	KEGG_2021_Human
Prion disease	152/273	1.9462798390677e-23	1.23783397764706e-21	3.43007714332154	179.370867253097	BAD;MAPK11;MAPK12;PSMC6;PSMC4;PSMC5;PSMC2;PSMC3;UQCRC2;BAX;PSMC1;UQCRC1;UQCR10;PSMD9;PSMD7;PSMD8;CREB3L4;PSMD6;PSMD3;CREB3L3;PSMD4;PSMD1;PSMD2;COX8A;CSNK2B;ATF4;C5;PRKACA;TUBB;ATP5F1D;ATP5F1E;COX6C;COX7B;STIP1;ATP5PF;ATP5PD;CSNK2A2;CSNK2A1;ATP5PB;TUBB4B;COX6B1;PSMA6;PSMA7;PSMA4;PSMA5;PSMA2;PSMA3;NDUFAB1;PSMA1;ATP5PO;COX5A;RYR1;NDUFA12;NDUFA13;NDUFA10;NDUFA11;COX5B;PSMA8;PSMB7;ATP5F1A;ATP5F1B;PSMB5;TUBA1C;ATP5F1C;PSMB6;TUBA1B;PSMB3;PSMB4;PSMB1;PSMB2;RAC1;RAC2;SDHD;SDHB;SDHC;SDHA;TUBA4A;TUBA8;UQCRQ;PPIF;NDUFB11;NDUFB10;COX6A1;TUBB6;TUBB3;KIF5B;NDUFV2;NDUFV1;EIF2S1;CREB3;SEM1;NOTCH1;NCF2;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;CYC1;APAF1;HSPA5;HSPA8;CAV1;HSPA2;EIF2AK3;NDUFC2;NDUFC1;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;CYCS;NDUFS2;NDUFS1;MCU;PSMD11;NDUFB9;PSMD13;NDUFB8;PSMD12;NDUFB7;NDUFB6;PSMD14;NDUFB5;NDUFB4;NDUFB3;ITPR3;NDUFB2;NDUFB1;CASP9;UQCRFS1;CASP3;NDUFA9;NDUFA8;NDUFA7;NDUFA6;ADRM1;NDUFA4;NDUFA2;NDUFA1;SOD1;UQCRHL;VDAC3;VDAC2;VDAC1;SLC25A6;SLC25A5;MAPK9;MAPK3;MAPK1	5	KEGG_2021_Human
Spliceosome	96/150	4.01899910600693e-21	2.13006952618367e-19	4.82568196939454	226.629728340711	PPIL1;ALYREF;CWC15;CHERP;WBP11;HNRNPM;PHF5A;SNRPA;HNRNPK;DDX39B;SRSF3;SRSF4;HNRNPC;SNRNP27;SNRPF;PPIH;SNRPG;SRSF6;SRSF7;SNRPE;PPIE;SNRPB;SRSF9;SNRPC;SF3B5;SF3B6;SF3B3;SF3B4;SRSF1;SRSF2;HNRNPU;EFTUD2;MAGOH;SNRPD3;SNRPD2;SNRPD1;DHX38;SF3B2;TXNL4A;PRPF38A;BUD31;LSM2;LSM6;LSM5;LSM4;LSM3;LSM8;SNW1;LSM7;PRPF4;TCERG1;PCBP1;ZMAT2;SNRNP70;DHX15;DHX16;RBM17;HSPA8;NCBP1;CDC5L;HSPA2;PRPF40A;MAGOHB;PRPF19;RBM25;DHX8;USP39;DDX46;RBM8A;SNU13;U2AF1L5;PLRG1;CTNNBL1;SF3A2;SF3A3;THOC1;THOC3;U2SURP;SNRNP40;PRPF31;ACIN1;SNRPA1;RBMX;EIF4A3;ISY1;DDX23;U2AF2;U2AF1;SART1;PUF60;TRA2B;SNRPB2;SRSF10;HNRNPA3;SMNDC1;HNRNPA1	6	KEGG_2021_Human
RNA transport	110/186	4.63077577913786e-20	2.10369528252263e-18	3.93314900760344	175.099771980642	UBE2I;EIF1AY;EIF1AX;ALYREF;UPF3B;NUP210;UPF3A;SRRM1;RPP25L;NUP93;DDX39B;CLNS1A;POP1;RPP25;RAN;NUP205;GEMIN2;GEMIN4;NUP160;PNN;MAGOH;NUP85;TGS1;SAP18;NUP88;RAE1;RPP14;SNUPN;EIF2B3;RPP40;NUP153;PYM1;NUP155;EIF2S2;EIF2S1;EIF4G1;GEMIN6;RNPS1;GEMIN7;GEMIN8;EIF4G3;POP7;POM121;FMR1;POP5;EIF4EBP1;POP4;RPP30;AAAS;GLE1;TPR;NUP62;EIF4EBP2;EIF2B2;EIF2B1;RPP38;EIF5B;UPF1;SEC13;ELAC2;NCBP1;NDC1;ELAC1;MAGOHB;DDX19A;DDX19B;NUP50;NUP54;NUP58;EIF4E2;SEH1L;STRAP;RBM8A;FXR2;FXR1;NUP43;SMN1;SMN2;EIF4E;EIF3A;PRMT5;THOC1;TRNT1;THOC3;THOC6;THOC5;RANGAP1;THOC7;KPNB1;XPOT;EIF3J;NUP35;EIF3I;ACIN1;PABPC1L;TACC3;EIF3B;NUP37;EIF3C;EIF4A3;EIF4A1;NUP107;NXT1;NXT2;NUP188;XPO1;SUMO2;XPO5;SUMO1;SUMO3	7	KEGG_2021_Human
Cell cycle	82/124	1.44568676595249e-19	5.74660489466116e-18	5.29015801916138	229.489870757119	ZBTB17;CDC25A;CDC25B;RBX1;CDC20;CDC25C;BUB1B;MAD2L1;TP53;MAD2L2;PCNA;RB1;CDC23;CCND3;FZR1;CHEK1;CDC27;CHEK2;E2F1;PTTG1;E2F2;E2F3;E2F4;E2F5;PLK1;CCNA2;STAG1;STAG2;TFDP1;TFDP2;MDM2;PRKDC;PKMYT1;ANAPC10;ANAPC11;SMC3;CCNB2;CCNB1;SKP2;CDC7;CDC6;SMC1B;SMC1A;RBL1;CDK7;ESPL1;CDK4;CDK2;MCM4;CDK1;MCM5;MCM6;MCM7;MCM2;MCM3;YWHAE;YWHAB;ORC6;ORC5;RAD21;ORC2;ORC1;ORC3;YWHAQ;YWHAH;CDKN2C;CDKN2D;CDKN2A;WEE1;DBF4;CCNE2;CCNE1;ANAPC5;ANAPC7;ANAPC2;HDAC1;CDKN1A;HDAC2;TTK;CDC45;BUB3;BUB1	8	KEGG_2021_Human
Thermogenesis	126/232	1.85322585484981e-18	6.54806468713598e-17	3.23318965211155	132.009852661062	ACSL1;ACSL4;PRKAB1;SMARCA4;MAPK11;MAPK12;UQCRC2;UQCRC1;SMARCB1;UQCR10;ADCY3;ACTB;CREB3L4;CREB3L3;COX8A;ACTL6A;NDUFAF8;NDUFAF5;NDUFAF6;NDUFAF3;NDUFAF1;GRB2;MLST8;DPF3;PRKACA;SIRT6;ATP5F1D;ATP5F1E;COX6C;ATP5ME;COX7B;ATP5MG;ATP5MF;ATP5PF;ATP5PD;ATP5PB;COX6B1;NDUFAB1;ATP5PO;PPARG;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;PRKAG1;COX5B;ATP5F1A;ATP5F1B;ATP5F1C;HRAS;SDHD;SDHB;SDHC;SDHA;UQCRQ;COX20;KDM1A;NDUFB11;NDUFB10;COX6A1;NRAS;NDUFV2;NDUFV1;MAP2K3;CREB3;RHEB;FGFR1;GNAS;COX17;COX16;COX19;ACTG1;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;COX15;CYC1;COX10;COA5;COA4;COA3;COA1;SMARCE1;NDUFC2;NDUFC1;NDUFS8;NDUFS7;AKT1S1;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;NDUFB9;NDUFB8;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;COA7;COA6;NDUFA9;SMARCC1;NDUFA8;NDUFA7;NDUFA6;NDUFA4;NDUFA2;NDUFA1;MTOR;UQCRHL;RPS6KB2;KRAS;SMARCD1;SMARCD2;SLC25A29;RPS6KA1;SLC25A20	9	KEGG_2021_Human
Oxidative phosphorylation	83/133	1.80756575876465e-17	5.46980360215047e-16	4.49628523427291	173.340633344281	PPA1;SDHD;SDHB;SDHC;SDHA;PPA2;UQCRQ;UQCRC2;UQCRC1;ATP6V0D1;NDUFB11;NDUFB10;UQCR10;COX6A1;NDUFV2;NDUFV1;COX8A;ATP6V0B;ATP6V1B2;ATP6V1A;ATP6V1D;COX17;ATP5MC3;COX7A2;ATP5MC1;ATP5MC2;UQCRH;COX15;ATP6V1F;CYC1;ATP6V1C1;ATP6V0A2;COX10;NDUFC2;NDUFC1;ATP5F1D;ATP5F1E;COX6C;NDUFS8;NDUFS7;NDUFS6;NDUFS5;NDUFS4;NDUFS3;NDUFS2;NDUFS1;ATP5ME;NDUFB9;COX7B;NDUFB8;NDUFB7;NDUFB6;NDUFB5;NDUFB4;NDUFB3;NDUFB2;NDUFB1;UQCRFS1;ATP5MG;ATP5MF;NDUFA9;ATP5PF;NDUFA8;NDUFA7;ATP5PD;NDUFA6;ATP5PB;NDUFA4;NDUFA2;NDUFA1;COX6B1;UQCRHL;NDUFAB1;ATP5PO;COX5A;NDUFA12;NDUFA13;NDUFA10;NDUFA11;COX5B;ATP5F1A;ATP5F1B;ATP5F1C	10	KEGG_2021_Human
